44851,0.01,83.43,24.962
44852,-0.01,85.02,24.957
44853,-0.01,84.99,24.956
44854,-0.01,83.52,24.955
44855,0.02,82.94,24.954
44856,0.01,82.89,24.943
44857,0,82.34,24.946
44858,0,83.03,24.944
44859,0.01,82.62,24.94
44860,-0.01,83.05,24.935
44861,0.01,83.24,24.929
44862,-0.01,82.75,24.925
44863,-0.01,83.33,24.921
44864,0,83.13,24.919
44865,0,83.24,24.916
44866,0,83.6,24.91
44867,0,83.33,24.904
44868,-0.01,84.12,24.9
44869,-0.01,83.05,24.899
44870,0.01,83.68,24.897
44871,0,82.94,24.898
44872,0,83.46,24.898
44873,0,82.51,24.897
44874,0.01,81.53,24.898
44875,0.01,81.53,24.899
44876,0,81.06,24.896
44877,-0.01,81.8,24.899
44878,0,81.8,24.898
44879,0,81.91,24.899
44880,0,82.29,24.903
44881,0,81.14,24.905
44882,0.01,80.9,24.904
44883,0,79.92,24.904
44884,-0.01,80.76,24.905
44885,0.01,80.79,24.91
44886,0,78.77,24.915
44887,0.01,77,24.919
44888,0.01,78.64,24.924
44889,-0.01,80.65,24.924
44890,-0.01,80.57,24.919
44891,0,81.14,24.919
44892,-0.01,80.87,24.919
44893,-0.01,80.44,24.92
44894,0.01,78.74,24.925
44895,0.01,79.45,24.933
44896,0,78.36,24.943
44897,-0.01,76.81,24.957
44898,-0.01,77.95,24.964
44899,-0.02,77.24,24.97
44900,0,78.77,24.969
44901,-0.01,77.46,24.972
44902,-0.01,78.12,24.974
44903,0,79.15,24.974
44904,0,79.34,24.982
44905,-0.01,78.72,24.988
44906,0.01,79.54,24.989
44907,-0.01,79.43,24.997
44908,-0.01,78.44,25.007
44909,-0.01,78.12,25.016
44910,-0.01,79.15,25.017
44911,0.01,80.03,25.032
44912,0,79.81,25.035
44913,-0.01,80.33,25.04
44914,0,80.24,25.049
44915,-0.01,80.52,25.054
44916,0,80.35,25.056
44917,0,81.58,25.063
44918,0,81.47,25.083
44919,0,81.5,25.1
44920,0.01,81.61,25.109
44921,-0.01,81.66,25.121
44922,0,81.17,25.114
44923,-0.01,80.87,25.12
44924,-0.01,81.66,25.128
44925,-0.01,80.84,25.126
44926,-0.02,80.76,25.122
44927,0.01,80.46,25.134
44928,0,80.27,25.135
44929,0,80.03,25.126
44930,0,80.19,25.122
44931,-0.02,79.67,25.12
44932,0.01,80.11,25.123
44933,0,80.57,25.125
44934,-0.01,79.78,25.124
44935,0,80.9,25.12
44936,-0.01,80.41,25.123
44937,-0.01,80.19,25.118
44938,0.01,80.6,25.112
44939,-0.01,79.78,25.101
44940,0,79.24,25.089
44941,-0.01,80.63,25.083
44942,-0.01,80.44,25.074
44943,-0.01,80,25.064
44944,-0.01,79.78,25.06
44945,-0.01,80.38,25.062
44946,-0.01,80.11,25.06
44947,-0.01,81.01,25.059
44948,-0.02,80.27,25.053
44949,-0.01,80.33,25.05
44950,-0.01,80.44,25.048
44951,-0.01,81.14,25.048
44952,0,80.3,25.044
44953,-0.01,80.16,25.038
44954,0,79.64,25.036
44955,-0.01,80.14,25.036
44956,0,79.94,25.035
44957,0,79.7,25.026
44958,0,80.11,25.014
44959,-0.01,80.46,25.008
44960,0.01,80.98,25.007
44961,0,80.35,24.996
44962,0,81.06,24.987
44963,0,80.79,24.972
44964,0.01,80.9,24.987
44965,0,81.34,24.972
44966,0,80.79,24.964
44967,0,80.82,24.962
44968,-0.01,80.6,24.966
44969,0,81.36,24.971
44970,0,84.91,24.972
44971,0,83.24,24.967
44972,-0.01,81.61,24.956
44973,-0.01,81.25,24.956
44974,0,80.98,24.954
44975,0,81.53,24.956
44976,0.01,80.44,24.962
44977,0,79.97,24.959
44978,0,79.7,24.967
44979,0,79.73,24.969
44980,0,80.44,24.974
44981,0,80.24,24.976
44982,0.01,79.75,24.971
44983,-0.01,80.22,24.969
44984,0,80.44,24.972
44985,0,80.44,24.971
44986,-0.01,80.9,24.968
44987,-0.01,81.42,24.962
44988,-0.01,82.1,24.957
44989,0.01,81.69,24.959
44990,0,81.34,24.959
44991,0.01,81.09,24.957
44992,-0.01,82.13,24.961
44993,0.01,82.1,24.968
44994,0.01,82.13,24.968
44995,-0.01,81.85,24.972
44996,0,81.96,24.976
44997,-0.01,81.8,24.982
44998,0,82.15,24.984
44999,0,81.77,24.981
45000,0,81.61,24.98
45001,0.01,81.58,24.984
45002,-0.01,81.44,24.98
45003,0.01,82.97,24.98
45004,-0.01,82.02,24.984
45005,0,81.94,24.988
45006,-0.01,81.69,24.987
45007,0.01,81.94,24.983
45008,0,81.06,24.981
45009,-0.01,80.71,24.982
45010,0,82.02,24.977
45011,0.01,81.77,24.976
45012,0.01,81.47,24.974
45013,0,81.34,24.969
45014,-0.01,81.66,24.968
45015,0.01,81.8,24.968
45016,0.01,82.97,24.967
45017,0.01,82.78,24.966
45018,0,82.62,24.968
45019,0,82.13,24.97
45020,0,81.85,24.971
45021,-0.01,85.45,24.972
45022,-0.01,84.58,24.976
45023,0.01,83.93,24.982
45024,0.01,83.9,24.982
45025,-0.01,83.3,24.982
45026,-0.01,82.56,24.981
45027,0.01,82.86,24.98
45028,0.01,82.29,24.978
45029,0.02,80.49,24.979
45030,0.01,79.21,24.979
45031,0,80.57,24.989
45032,0,79.29,24.992
45033,0.01,81.36,24.994
45034,0.01,82.18,24.996
45035,-0.01,81.44,24.997
45036,0.01,81.55,24.995
45037,0.01,81.83,24.992
45038,-0.01,82.18,24.994
45039,-0.01,82.04,25
45040,0.01,82.02,25.001
45041,-0.01,82.73,25.008
45042,-0.01,82.86,25.022
45043,0,83.13,25.035
45044,0,82.67,25.046
45045,0,82.73,25.06
45046,0.01,82.59,25.069
45047,-0.01,82.24,25.075
45048,0,82.59,25.099
45049,-0.01,82.67,25.108
45050,-0.01,83.24,25.121
45051,0,83.24,25.141
45052,-0.01,83.33,25.153
45053,0,83.87,25.168
45054,0,83.79,25.168
45055,-0.01,83.65,25.172
45056,0.01,83.71,25.18
45057,-0.01,84.09,25.182
45058,-0.01,84.03,25.198
45059,0,83.68,25.217
45060,-0.02,83.71,25.217
45061,0,83.49,25.241
45062,0,83.35,25.263
45063,0.01,83.13,25.28
45064,-0.01,83.16,25.278
45065,-0.01,83.05,25.283
45066,0,83.38,25.285
45067,0.01,83.57,25.288
45068,0,83.49,25.285
45069,-0.01,83.73,25.316
45070,0,83.3,25.323
45071,-0.01,84.12,25.339
45072,0.01,83.93,25.32
45073,0,83.9,25.316
45074,-0.01,84.31,25.317
45075,0,84.28,25.318
45076,-0.01,84.23,25.283
45077,0.01,84.39,25.326
45078,0,84.5,25.3
45079,-0.01,84.2,25.285
45080,0,84.63,25.294
45081,0.01,84.96,25.293
45082,0,85.07,25.279
45083,-0.01,84.58,25.248
45084,-0.01,84.58,25.24
45085,-0.01,84.61,25.223
45086,0.01,84.66,25.217
45087,-0.01,85.18,25.2
45088,-0.01,84.8,25.191
45089,-0.01,85.59,25.162
45090,-0.01,85.43,25.127
45091,-0.02,85.29,25.134
45092,-0.01,85.04,25.126
45093,-0.01,84.99,25.112
45094,-0.01,84.96,25.101
45095,-0.01,85.92,25.096
45096,-0.01,85.73,25.099
45097,-0.01,85.45,25.087
45098,-0.01,85.4,25.077
45099,-0.01,85.59,25.068
45100,0,85.59,25.05
45101,-0.01,85.67,25.031
45102,0,86.13,25.035
45103,0,85.94,25.027
45104,-0.01,85.78,25.01
45105,0,85.92,25.012
45106,0,86.11,24.979
45107,0,85.94,24.982
45108,-0.01,85.75,24.987
45109,-0.01,86.35,24.964
45110,0.01,86.08,24.932
45111,-0.01,86.43,24.924
45112,0.01,86.54,24.895
45113,0,86.33,24.891
45114,-0.01,86.16,24.882
45115,0,86.57,24.866
45116,0,86.71,24.867
45117,-0.01,86.82,24.849
45118,0.01,86.84,24.836
45119,0.01,87.69,24.823
45120,-0.01,88.56,24.816
45121,0.01,87.33,24.806
45122,0.01,87.17,24.814
45123,-0.01,86.73,24.816
45124,-0.01,86.76,24.827
45125,0.01,86.57,24.81
45126,0.01,86.82,24.789
45127,0,86.54,24.767
45128,0,86.9,24.758
45129,0.01,86.76,24.751
45130,0.01,86.38,24.741
45131,0,86.49,24.735
45132,0,86.22,24.739
45133,0.01,86.27,24.744
45134,-0.01,86.68,24.745
45135,-0.01,86.65,24.748
45136,0,86.93,24.744
45137,-0.01,86.49,24.739
45138,-0.01,86.54,24.731
45139,0.01,86.65,24.723
45140,0.01,86.22,24.711
45141,0,86.68,24.706
45142,0,86.49,24.704
45143,-0.01,86.68,24.693
45144,-0.01,85.97,24.679
45145,0,86.11,24.671
45146,-0.01,89.68,24.668
45147,0,89.57,24.658
45148,-0.01,89.13,24.657
45149,0.01,88.78,24.657
45150,-0.01,88.53,24.656
45151,0.01,88.4,24.657
45152,0.01,87.25,24.65
45153,0,86.65,24.641
45154,-0.01,86.38,24.632
45155,0,86.57,24.616
45156,-0.01,86.6,24.605
45157,0,85.89,24.597
45158,0,85.73,24.58
45159,0.01,86,24.576
45160,0,85.97,24.573
45161,-0.02,85.67,24.568
45162,-0.01,86.05,24.555
45163,-0.01,86.54,24.551
45164,0.01,86.05,24.548
45165,0,85.4,24.541
45166,0,85.48,24.532
45167,-0.01,85.78,24.515
45168,0,85.48,24.511
45169,0,85.02,24.505
45170,0.03,85.04,24.507
45171,0.02,84.88,24.506
45172,0.02,84.36,24.505
45173,0.01,83.84,24.506
45174,0.01,84.25,24.503
45175,0.01,84.36,24.499
45176,0.01,84.23,24.484
45177,-0.01,84.31,24.48
45178,0,84.69,24.475
45179,-0.01,84.96,24.474
45180,-0.01,85.43,24.473
45181,0.02,84.66,24.475
45182,0,84.17,24.473
45183,0,84.17,24.472
45184,-0.01,85.21,24.468
45185,0,84.83,24.468
45186,-0.01,85.18,24.471
45187,0,84.77,24.469
45188,0,84.42,24.481
45189,0,83.98,24.486
45190,0,83.9,24.497
45191,0.01,83.46,24.5
45192,0.01,84.01,24.512
45193,-0.01,84.03,24.528
45194,-0.01,84.28,24.536
45195,0.01,84.72,24.547
45196,0.01,85.07,24.537
45197,0,84.06,24.543
45198,-0.01,84.47,24.555
45199,0.01,83.84,24.552
45200,0,84.33,24.572
45201,-0.01,83.95,24.577
45202,-0.01,84.12,24.571
45203,0,83.73,24.57
45204,-0.01,83.46,24.576
45205,-0.01,84.17,24.596
45206,-0.01,84.09,24.635
45207,-0.01,84.44,24.652
45208,-0.02,84.28,24.671
45209,-0.01,84.58,24.684
45210,0,84.74,24.71
45211,0.01,84.53,24.72
45212,0.02,84.61,24.751
45213,0,84.88,24.753
45214,0.01,84.44,24.783
45215,0.01,84.31,24.801
45216,0.01,84.14,24.804
45217,0.01,84.69,24.806
45218,0,84.91,24.808
45219,0,84.96,24.821
45220,-0.01,85.02,24.833
45221,-0.02,84.99,24.853
45222,0.02,85.02,24.854
45223,0,84.69,24.849
45224,0.01,84.63,24.86
45225,0,84.72,24.861
45226,0,84.25,24.856
45227,0.01,84.31,24.853
45228,-0.01,84.63,24.825
45229,0.01,84.5,24.8
45230,0,84.2,24.78
45231,0.01,84.23,24.766
45232,0,84.66,24.744
45233,0,84.44,24.731
45234,-0.01,84.61,24.715
45235,-0.02,84.96,24.693
45236,-0.04,84.77,24.689
45237,-0.04,85.23,24.654
45238,-0.01,85.1,24.653
45239,-0.05,84.63,24.634
45240,-0.02,84.8,24.631
45241,0.02,84.39,24.623
45242,-0.01,84.03,24.636
45243,-0.01,83.98,24.621
45244,-0.01,84.2,24.615
45245,0,84.44,24.598
45246,-0.02,84.83,24.603
45247,-0.03,84.74,24.602
45248,0.01,84.58,24.61
45249,-0.01,83.68,24.587
45250,-0.01,84.06,24.546
45251,0.01,84.36,24.517
45252,-0.01,84.5,24.491
45253,0.01,84.14,24.471
45254,0.01,83.95,24.448
45255,-0.01,84.14,24.446
45256,-0.01,84.55,24.447
45257,0,84.74,24.45
45258,0.01,84.33,24.471
45259,-0.01,84.5,24.466
45260,0.02,84.53,24.45
45261,0.02,85.18,24.449
45262,0.02,85.18,24.449
45263,0.01,84.91,24.456
45264,-0.01,85.43,24.464
45265,0.01,85.89,24.463
45266,0.02,85.7,24.469
45267,0.02,86.08,24.431
45268,-0.01,86.24,24.406
45269,-0.02,86.57,24.39
45270,-0.01,86.71,24.392
45271,0.01,86.3,24.393
45272,-0.01,86.24,24.398
45273,-0.03,87.17,24.413
45274,-0.01,87.06,24.424
45275,0.01,86.84,24.419
45276,-0.01,86.79,24.4
45277,-0.01,86.65,24.378
45278,-0.01,86.68,24.373
45279,-0.01,86.43,24.371
45280,0,86.35,24.357
45281,0,86.43,24.351
45282,0.01,86.35,24.331
45283,0.01,86.27,24.322
45284,0,86.3,24.301
45285,0,86.49,24.292
45286,-0.01,86.71,24.284
45287,0,86.93,24.275
45288,0,87.2,24.266
45289,-0.01,88.04,24.259
45290,0.01,87.5,24.292
45291,0.01,87.58,24.3
45292,0.02,87.39,24.297
45293,0.01,87.33,24.281
45294,-0.01,86.93,24.27
45295,-0.01,87.25,24.256
45296,0,86.76,24.233
45297,-0.01,86.41,24.225
45298,0.01,86.98,24.23
45299,0.01,86.3,24.219
45300,-0.01,86.3,24.21
45301,0,86.35,24.209
45302,0.01,85.97,24.192
45303,-0.01,86.13,24.186
45304,0.01,85.78,24.183
45305,-0.01,86.54,24.177
45306,0.01,86.46,24.167
45307,0.02,86.65,24.158
45308,-0.01,86.05,24.145
45309,-0.01,86.24,24.14
45310,0,85.73,24.142
45311,0.01,86.24,24.146
45312,-0.01,86.11,24.15
45313,0,85.81,24.156
45314,0.01,85.48,24.17
45315,0,84.72,24.169
45316,-0.01,85.34,24.173
45317,0.01,83.93,24.176
45318,0.02,84.14,24.174
45319,0.01,82.89,24.174
45320,0.02,83.03,24.177
45321,0.01,82.62,24.183
45322,0.06,83.08,24.179
45323,0.01,82.81,24.185
45324,0.04,82.54,24.194
45325,0.02,82.83,24.208
45326,0.01,82.97,24.221
45327,0,83.19,24.23
45328,0.01,83.73,24.237
45329,0,83.57,24.24
45330,0,83.57,24.254
45331,-0.02,83.46,24.27
45332,-0.05,83.3,24.281
45333,-0.02,83.49,24.33
45334,-0.01,83.24,24.337
45335,-0.01,83.54,24.374
45336,0.01,83.33,24.397
45337,0.01,83.6,24.412
45338,0.04,83.54,24.424
45339,0.01,83.65,24.43
45340,0.04,83.63,24.459
45341,0.01,83.41,24.477
45342,0.01,83.27,24.51
45343,0.01,83.27,24.517
45344,0,82.7,24.517
45345,-0.01,82.51,24.529
45346,0,82.45,24.533
45347,-0.01,82.21,24.566
45348,0.01,82.34,24.588
45349,0,82.34,24.599
45350,-0.01,82.34,24.621
45351,-0.02,82.34,24.629
45352,-0.01,82.51,24.633
45353,-0.02,81.96,24.662
45354,0.01,82.64,24.611
45355,-0.03,82.1,24.658
45356,-0.05,82.56,24.691
45357,-0.03,82.29,24.705
45358,-0.01,82.45,24.732
45359,-0.02,82.04,24.718
45360,0.01,81.53,24.76
45361,-0.01,81.64,24.761
45362,0.02,81.69,24.744
45363,0,81.36,24.709
45364,0.01,81.66,24.704
45365,-0.02,81.36,24.692
45366,-0.01,81.91,24.738
45367,-0.01,81.66,24.735
45368,0,81.74,24.708
45369,-0.01,81.74,24.712
45370,0,82.15,24.681
45371,0,82.15,24.671
45372,-0.01,81.96,24.642
45373,0.01,82.21,24.599
45374,-0.01,82.62,24.584
45375,0,82.7,24.595
45376,0,82.73,24.616
45377,0.03,82.29,24.614
45378,0.05,82.62,24.616
45379,0.01,82.81,24.612
45380,-0.01,82.97,24.583
45381,-0.01,83.05,24.537
45382,-0.02,83.54,24.518
45383,-0.02,83.79,24.502
45384,-0.01,83.84,24.492
45385,-0.01,83.95,24.472
45386,-0.04,84.06,24.468
45387,-0.01,84.23,24.476
45388,-0.02,83.79,24.464
45389,-0.01,83.84,24.444
45390,-0.03,83.84,24.464
45391,-0.01,83.79,24.475
45392,-0.01,84.25,24.457
45393,0,83.95,24.423
45394,0,83.93,24.401
45395,0,84.39,24.382
45396,0.01,84.44,24.375
45397,0.01,84.17,24.363
45398,0,83.98,24.34
45399,0.01,84.55,24.323
45400,0,85.04,24.296
45401,0,85.02,24.293
45402,0,85.45,24.299
45403,0,85.4,24.295
45404,0.01,85.23,24.284
45405,0,85.59,24.289
45406,0,85.45,24.278
45407,0.01,85.26,24.285
45408,0,85.02,24.272
45409,0,85.21,24.271
45410,0,85.45,24.256
45411,0,85.48,24.241
45412,0.01,85.64,24.227
45413,0,85.73,24.227
45414,0,85.29,24.221
45415,0.01,85.97,24.217
45416,0,85.81,24.233
45417,0.01,85.81,24.291
45418,-0.01,85.86,24.333
45419,0.01,85.73,24.354
45420,0,85.78,24.371
45421,0.01,86.11,24.38
45422,0,85.53,24.392
45423,0,86.05,24.409
45424,0.01,85.59,24.414
45425,-0.01,86,24.423
45426,0.01,86.43,24.415
45427,-0.01,86.73,24.411
45428,0,86.63,24.395
45429,0.01,86.98,24.377
45430,0,87.55,24.363
45431,-0.01,87.17,24.353
45432,0,87.36,24.339
45433,0,87.5,24.347
45434,0,87.66,24.336
45435,0,87.44,24.313
45436,0,87.63,24.287
45437,0,87.36,24.287
45438,0.02,86.84,24.276
45439,0.01,86.71,24.274
45440,0,86.46,24.28
45441,-0.01,86.71,24.271
45442,-0.01,86.93,24.278
45443,0,86.38,24.288
45444,-0.01,86.63,24.28
45445,0.01,86.79,24.269
45446,0,86.87,24.258
45447,0,87.09,24.247
45448,0,87.23,24.251
45449,0,86.87,24.265
45450,0,87.39,24.267
45451,0.01,86.73,24.26
45452,0.01,86.79,24.251
45453,0,86.63,24.232
45454,0,86.33,24.221
45455,-0.01,86.03,24.212
45456,0.01,85.7,24.201
45457,0.01,85.62,24.198
45458,0.01,85.26,24.213
45459,0.01,85.56,24.219
45460,0.02,85.51,24.223
45461,0.03,85.7,24.227
45462,0.07,85.62,24.223
45463,0.01,85.81,24.221
45464,0.03,85.67,24.222
45465,-0.02,85.97,24.224
45466,-0.04,85.78,24.233
45467,-0.01,85.89,24.255
45468,0.01,86.11,24.264
45469,0.03,86.13,24.276
45470,0.02,86.3,24.305
45471,-0.02,86.24,24.324
45472,0,86.16,24.334
45473,-0.01,86.33,24.329
45474,-0.02,86.19,24.337
45475,-0.02,86.73,24.329
45476,-0.01,86.49,24.342
45477,0,86.43,24.354
45478,0.01,86.38,24.359
45479,0,86.54,24.366
45480,0.01,86.41,24.387
45481,-0.01,86.54,24.398
45482,-0.02,86.71,24.406
45483,-0.01,86.79,24.437
45484,-0.01,86.68,24.46
45485,0,87.09,24.474
45486,0.01,86.98,24.494
45487,0.01,86.54,24.522
45488,0.04,86.9,24.551
45489,-0.01,86.76,24.561
45490,0.01,86.22,24.557
45491,0.01,86.3,24.591
45492,-0.01,86.16,24.601
45493,-0.01,86.52,24.609
45494,0.02,86.6,24.628
45495,0,86.65,24.633
45496,0.01,86.76,24.642
45497,-0.04,86.57,24.628
45498,0,86.79,24.635
45499,-0.02,87.09,24.649
45500,0.01,86.93,24.679
45501,-0.02,87.03,24.688
45502,-0.02,87.14,24.629
45503,-0.01,86.71,24.643
45504,0,86.68,24.655
45505,0,86.46,24.671
45506,-0.01,86.46,24.633
45507,0,86.6,24.613
45508,0.02,86.76,24.611
45509,-0.01,86.63,24.611
45510,0.01,86.22,24.635
45511,0.01,86.76,24.656
45512,0,86.95,24.653
45513,0.02,86.73,24.65
45514,-0.01,87.09,24.618
45515,-0.01,87.23,24.612
45516,-0.01,87.25,24.59
45517,0.01,87.63,24.584
45518,0.02,87.01,24.595
45519,0,87.17,24.573
45520,-0.01,87.25,24.568
45521,-0.02,87.25,24.576
45522,-0.01,87.44,24.569
45523,-0.01,87.53,24.539
45524,-0.01,87.53,24.516
45525,-0.02,91.45,24.499
45526,-0.01,90.85,24.487
45527,-0.02,90.42,24.474
45528,0.02,89.16,24.481
45529,-0.02,89,24.478
45530,0.01,88.7,24.481
45531,-0.01,88.64,24.476
45532,0,88.43,24.463
45533,0.01,88.7,24.46
45534,-0.01,88.34,24.449
45535,0,88.75,24.448
45536,-0.01,88.53,24.45
45537,0.01,88.37,24.446
45538,-0.01,89.6,24.441
45539,0,89.22,24.427
45540,0,88.97,24.419
45541,0,89.16,24.41
45542,-0.01,88.92,24.404
45543,0,88.67,24.415
45544,0.01,88.89,24.412
45545,0,89.24,24.4
45546,0.01,89,24.397
45547,0.01,88.83,24.389
45548,-0.01,89.03,24.378
45549,0,88.73,24.371
45550,0.02,89,24.369
45551,0,89,24.36
45552,0.01,89.11,24.352
45553,-0.01,89.38,24.352
45554,0,89.33,24.348
45555,0,89.3,24.344
45556,0,89.16,24.343
45557,0,88.89,24.338
45558,0.01,88.97,24.331
45559,-0.01,89.27,24.323
45560,-0.01,89.16,24.313
45561,0.03,89.49,24.31
45562,0.01,88.56,24.306
45563,-0.01,89.9,24.304
45564,-0.02,89.68,24.3
45565,-0.01,88.92,24.3
45566,-0.01,89.24,24.303
45567,-0.01,89,24.293
45568,0,89.13,24.292
45569,0.01,89.24,24.285
45570,0.01,89.41,24.282
45571,0,89.11,24.279
45572,-0.01,88.89,24.276
45573,0.01,89.16,24.271
45574,-0.01,89.76,24.259
45575,0,89.71,24.258
45576,0.01,90.01,24.256
45577,0.27,90.47,24.246
45578,0.03,91.56,24.244
45579,0.01,92,24.243
45580,0,91.53,24.239
45581,0.01,91.21,24.236
45582,0.06,91.02,24.235
45583,0.01,91.32,24.235
45584,0,91.32,24.246
45585,0,91.23,24.248
45586,0.01,90.91,24.254
45587,0.01,90.55,24.256
45588,0.01,89.95,24.254
45589,-0.01,90.17,24.25
45590,-0.01,90.66,24.246
45591,0.01,91.21,24.242
45592,0.01,91.78,24.236
45593,-0.01,91.43,24.23
45594,0,90.85,24.226
45595,0.05,90.61,24.224
45596,0,90.77,24.221
45597,0,90.88,24.224
45598,0.01,90.96,24.232
45599,-0.01,90.93,24.24
45600,-0.01,90.91,24.244
45601,0.01,90.96,24.249
45602,0.03,90.99,24.245
45603,0.01,90.96,24.249
45604,0.01,90.8,24.254
45605,0,90.5,24.264
45606,0.01,91.04,24.26
45607,-0.01,90.83,24.247
45608,0.01,90.99,24.253
45609,0.01,91.15,24.258
45610,0.02,90.91,24.273
45611,0,90.77,24.29
45612,0.01,90.33,24.308
45613,0.02,90.42,24.325
45614,0.02,90.63,24.34
45615,0.02,90.63,24.344
45616,0.02,90.61,24.34
45617,0.01,90.72,24.337
45618,-0.01,90.85,24.357
45619,-0.02,91.15,24.382
45620,-0.01,91.29,24.408
45621,-0.01,90.58,24.424
45622,0.01,90.09,24.418
45623,-0.01,89.95,24.429
45624,-0.02,89.71,24.439
45625,0.01,89.6,24.432
45626,0.03,88.75,24.415
45627,-0.01,89.52,24.395
45628,-0.04,89.54,24.375
45629,-0.02,90.25,24.374
45630,-0.01,90.83,24.371
45631,-0.01,90.8,24.373
45632,0.02,90.61,24.372
45633,-0.02,90.72,24.381
45634,0,89.93,24.388
45635,0,89.33,24.402
45636,-0.01,88.64,24.403
45637,0.01,88.1,24.414
45638,0.01,89.11,24.412
45639,0.01,90.23,24.409
45640,0,90.5,24.386
45641,0,90.33,24.398
45642,0,90.28,24.408
45643,0,90.23,24.409
45644,-0.01,90.47,24.4
45645,-0.02,90.47,24.362
45646,0.01,90.83,24.324
45647,-0.01,90.42,24.287
45648,0.02,89.93,24.284
45649,0,90.06,24.288
45650,0.01,90.23,24.282
45651,0.02,90.39,24.298
45652,0.03,90.42,24.274
45653,0.01,90.47,24.236
45654,0.02,90.2,24.214
45655,0.01,90.31,24.187
45656,0,90.63,24.145
45657,0.02,90.69,24.152
45658,0.02,90.83,24.146
45659,0.02,90.93,24.127
45660,0,90.85,24.121
45661,0,91.1,24.112
45662,-0.01,90.93,24.142
45663,0.01,90.63,24.138
45664,-0.03,89.93,24.139
45665,-0.03,90.14,24.124
45666,0.02,89.38,24.112
45667,-0.01,89.82,24.101
45668,-0.01,90.44,24.076
45669,-0.01,90.55,24.073
45670,-0.02,90.55,24.073
45671,-0.03,90.39,24.089
45672,-0.02,90.58,24.084
45673,-0.02,90.55,24.071
45674,-0.01,90.8,24.064
45675,0,90.85,24.052
45676,-0.01,91.23,24.027
45677,-0.02,91.4,24.01
45678,0.01,91.4,24.009
45679,0.01,91.48,24.01
45680,-0.01,92.22,24.023
45681,-0.01,92.22,24.009
45682,0,92.46,23.992
45683,-0.01,92.19,23.981
45684,0.01,92.27,23.972
45685,-0.01,92.11,23.949
45686,0.01,92.19,23.935
45687,0.01,92.05,23.918
45688,-0.01,92.03,23.901
45689,0.01,92.11,23.892
45690,0,91.92,23.871
45691,-0.01,91.7,23.839
45692,0,91.73,23.822
45693,0.01,91.73,23.811
45694,0.02,91.7,23.806
45695,0.01,91.94,23.799
45696,0,92.24,23.782
45697,-0.01,92.16,23.789
45698,0.01,92.27,23.803
45699,-0.01,92.08,23.807
45700,0.01,90.96,23.802
45701,0.02,90.09,23.795
45702,-0.01,89.82,23.788
45703,0.01,89.87,23.792
45704,0,89.6,23.796
45705,0.03,89.71,23.797
45706,0.01,89.9,23.794
45707,0.01,90.14,23.796
45708,-0.01,90.17,23.797
45709,-0.01,90.53,23.795
45710,0,90.69,23.796
45711,0,90.44,23.792
45712,-0.01,90.5,23.785
45713,-0.01,90.66,23.786
45714,0,90.55,23.786
45715,-0.02,90.36,23.787
45716,0,90.58,23.786
45717,-0.01,90.8,23.782
45718,0,90.91,23.784
45719,-0.01,90.83,23.776
45720,0.01,90.8,23.769
45721,0.01,91.13,23.766
45722,0.01,91.7,23.761
45723,0,92.3,23.756
45724,-0.01,92.08,23.753
45725,-0.01,91.67,23.754
45726,0,91.21,23.744
45727,0,91.32,23.733
45728,0.01,91.45,23.727
45729,0.01,91.48,23.719
45730,-0.01,91.62,23.71
45731,-0.01,91.86,23.703
45732,-0.01,91.86,23.695
45733,-0.01,91.64,23.686
45734,0.01,91.32,23.673
45735,0.01,91.37,23.65
45736,0.01,91.45,23.642
45737,0.01,91.26,23.622
45738,0,91.29,23.589
45739,-0.01,91.89,23.571
45740,-0.01,91.67,23.549
45741,-0.02,91.37,23.552
45742,0.01,91.15,23.543
45743,-0.01,91.26,23.518
45744,0.01,91.34,23.489
45745,0,91.53,23.483
45746,0.01,91.26,23.499
45747,0.02,91.32,23.593
45748,0.02,91.21,23.641
45749,0.04,90.96,23.674
45750,0.03,91.02,23.693
45751,0.01,91.07,23.704
45752,0.03,90.99,23.711
45753,0.04,91.56,23.707
45754,0.01,91.18,23.702
45755,0.01,91.07,23.689
45756,0.01,91.67,23.675
45757,0.01,91.64,23.664
45758,-0.01,91.32,23.66
45759,0,91.02,23.667
45760,0.01,90.96,23.662
45761,0.01,91.02,23.685
45762,0.02,91.15,23.714
45763,0,91.26,23.721
45764,0.01,91.23,23.743
45765,0,90.88,23.736
45766,-0.01,90.28,23.742
45767,0.01,89.95,23.757
45768,-0.01,89.43,23.759
45769,-0.02,88.86,23.755
45770,0.01,88.45,23.763
45771,-0.01,88.73,23.739
45772,0.01,88.86,23.752
45773,0,88.81,23.751
45774,0.01,88.97,23.752
45775,-0.01,89.22,23.748
45776,0,89.63,23.746
45777,0,89.65,23.77
45778,0,89.63,23.784
45779,-0.01,89.84,23.787
45780,0.02,89.65,23.799
45781,-0.01,89.9,23.8
45782,-0.01,90.39,23.793
45783,-0.01,89.82,23.78
45784,-0.01,89.68,23.769
45785,0.01,89.63,23.776
45786,-0.02,89.84,23.793
45787,0.01,90.17,23.774
45788,0.01,90.39,23.802
45789,-0.01,90.5,23.811
45790,0.01,90.5,23.833
45791,0,90.36,23.879
45792,-0.01,90.61,23.875
45793,-0.01,90.44,23.861
45794,-0.01,90.47,23.848
45795,-0.04,90.58,23.838
45796,-0.04,90.5,23.821
