7361,0,108,4,42,0,67,67,0
7362,1,75,0,20,30,38,54,16
7363,0,97,0,38,-19,56,58,2
7364,0,77,0,-28,-5,22,106,84
7365,0,76,2,42,-26,32,34,2
7366,-2,78,0,42,0,37,37,0
7367,0,79,5,44,0,35,35,0
7368,0,89,5,44,0,44,45,2
7369,0,79,0,42,6,38,37,0
7370,0,79,-2,24,17,24,56,32
7371,2,83,0,42,0,40,41,2
7372,4,81,0,44,-24,35,37,2
7373,4,79,0,42,-17,35,37,2
7374,0,85,-1,44,-26,39,41,2
7375,0,76,-1,16,13,39,61,22
7376,0,84,-4,42,0,42,43,2
7377,2,83,-7,42,0,40,41,2
7378,0,107,0,30,13,70,76,6
7379,0,88,3,52,-8,35,36,2
7380,0,77,0,34,-15,40,43,2
7381,0,99,-4,44,15,56,55,0
7382,0,79,0,52,11,27,27,0
7383,3,90,0,44,21,47,46,0
7384,-5,75,-1,46,0,28,28,0
7385,-4,81,0,-4,0,25,86,60
7386,0,81,-5,46,0,33,34,0
7387,0,80,0,30,17,43,49,6
7388,-1,76,0,46,15,31,30,0
7389,0,77,-4,24,-2,22,54,32
7390,1,81,0,54,18,28,26,0
7391,0,77,0,-24,26,21,103,82
7392,0,89,0,46,0,43,42,0
7393,-2,87,0,52,-1,35,35,0
7394,4,80,-1,44,0,36,36,0
7395,0,81,1,44,0,36,37,2
7396,0,79,0,20,15,23,58,34
7397,0,91,0,8,-11,53,83,30
7398,2,81,0,46,10,35,35,0
7399,-2,79,1,54,-30,23,24,2
7400,2,87,0,54,-13,31,33,2
7401,4,81,0,50,2,32,32,0
7402,0,77,0,44,-19,31,33,2
7403,-1,92,0,54,0,36,38,2
7404,0,81,0,-6,-17,25,89,64
7405,-2,111,0,46,-23,62,64,2
7406,1,80,-6,38,0,40,41,2
7407,1,86,0,50,26,38,37,0
7408,0,90,-4,18,0,53,72,20
7409,0,107,5,38,0,69,68,0
7410,0,88,0,42,-13,44,46,2
7411,0,83,0,52,-1,30,32,2
7412,-1,86,-1,38,-9,45,47,2
7413,1,85,0,56,15,29,28,0
7414,0,81,-2,44,8,37,37,0
7415,5,79,0,34,7,42,46,4
7416,5,77,7,38,0,39,38,0
7417,-4,79,0,42,0,36,37,2
7418,0,81,-3,38,0,42,42,0
7419,0,77,0,36,28,41,41,0
7420,0,93,0,44,-26,37,49,12
7421,0,79,-2,42,0,37,38,2
7422,-2,83,0,42,0,41,41,0
7423,1,77,-5,38,0,38,39,2
7424,-5,76,0,44,-1,31,32,2
7425,-1,96,-8,18,-22,59,78,18
7426,0,86,2,-22,21,4,109,104
7427,0,79,0,50,-10,27,30,2
7428,0,81,1,42,0,38,39,2
7429,-2,86,0,44,4,42,42,0
7430,0,85,0,44,1685,41,41,0
7431,-5,83,6,38,0,44,44,0
7432,5,79,0,42,0,37,38,2
7433,0,84,0,-40,9,4,125,120
7434,-1,83,0,52,-2,31,32,0
7435,0,79,3,12,20,42,66,24
7436,5,81,0,46,3,35,34,0
7437,0,93,0,46,1,47,46,0
7438,0,75,0,26,18,38,49,12
7439,0,88,0,50,26,39,39,0
7440,5,84,0,38,-23,43,46,2
7441,-2,102,0,54,0,49,48,0
7442,0,92,2,12,0,55,79,24
7443,0,76,0,30,7,40,45,6
7444,0,88,5,50,0,39,39,0
7445,0,88,0,54,-5,32,33,2
7446,0,97,0,20,-14,60,77,16
7447,4,84,0,-18,0,3,103,100
7448,0,87,8,-2,0,3,90,86
7449,5,78,0,42,0,22,37,14
7450,1,107,0,44,0,62,63,2
7451,-2,79,0,26,31,42,53,12
7452,0,102,0,46,0,54,55,2
7453,-1,76,0,24,26,39,53,14
7454,0,75,0,30,28,38,44,6
7455,0,76,2,20,-24,39,55,16
7456,0,96,-1,56,0,38,39,2
7457,0,84,0,50,2,35,35,0
7458,0,84,-3,46,0,38,37,0
7459,0,82,0,42,15,41,41,0
7460,2,113,0,64,20,48,48,0
7461,0,81,0,38,0,40,42,2
7462,0,81,0,-6,-21,25,88,64
7463,3,81,0,42,0,38,39,2
7464,0,88,0,6,-2,3,83,80
7465,0,78,1,46,0,30,32,2
7466,0,78,0,2,-7,23,75,52
7467,0,88,6,46,9,43,42,0
7468,-5,95,0,46,0,48,49,0
7469,0,77,3,20,0,41,57,16
7470,2,100,0,28,0,62,71,8
7471,0,97,0,52,25,41,45,4
7472,2,76,0,38,0,37,37,0
7473,0,83,7,38,0,42,44,2
7474,0,97,3,46,0,41,50,8
7475,0,76,2,36,17,39,40,2
7476,0,82,0,46,-26,33,35,2
7477,0,98,0,50,-4,42,49,6
7478,0,82,-5,42,26,41,41,0
7479,0,100,0,34,-1,64,67,4
7480,0,96,0,42,-3,53,55,2
7481,2,86,0,52,-13,33,34,2
7482,-2,86,-1,44,0,41,42,0
7483,0,81,0,42,4,39,40,0
7484,2,86,0,44,-3,40,42,2
7485,0,75,-5,36,0,38,39,0
7486,0,97,0,28,-3,60,69,8
7487,-5,86,0,50,-14,35,37,2
7488,1,97,0,46,0,40,50,10
7489,2,87,6,50,0,36,38,2
7490,0,83,0,44,-13,37,39,2
7491,0,103,0,28,-14,66,75,8
7492,0,77,-4,36,-13,39,41,2
7493,0,90,-4,20,0,52,69,16
7494,3,88,0,38,0,48,50,2
7495,0,95,0,46,-30,40,49,8
7496,3,86,0,44,4,42,42,0
7497,0,77,0,42,-28,33,35,2
7498,0,77,4,42,15,36,35,0
7499,-1,81,0,46,0,33,35,2
7500,-2,77,0,52,22,27,26,0
7501,0,81,0,10,15,44,70,26
7502,0,78,0,46,9,23,32,8
7503,0,83,0,42,-25,39,41,2
7504,-3,110,0,38,0,72,71,0
7505,3,88,0,54,2,34,33,0
7506,-4,83,0,38,0,45,44,0
7507,2,77,0,42,0,34,36,2
7508,0,79,4,38,-30,38,41,2
7509,-4,81,6,50,0,32,32,0
7510,0,80,0,10,-9,43,70,26
7511,0,91,0,56,9,35,34,0
7512,0,82,6,52,3,31,30,0
7513,0,82,0,56,11,26,25,0
7514,-4,86,0,54,0,33,32,0
7515,0,102,0,72,38,1,30,28
7516,0,96,-1,38,0,40,57,18
7517,0,84,0,42,-6,41,43,2
7518,1,86,-6,50,-1,35,37,2
7519,2,81,1,-42,-24,5,125,120
7520,0,76,-4,46,0,30,30,0
7521,0,90,0,44,0,45,46,0
7522,-5,80,0,54,0,25,26,0
7523,-3,108,0,42,0,65,66,2
7524,-3,96,0,50,0,47,47,0
7525,-1,96,-3,52,0,40,44,4
7526,0,75,0,38,14,37,36,0
7527,0,88,-1,46,6,42,41,0
7528,1,78,-7,16,1,22,63,40
7529,0,91,1,8,0,53,83,30
7530,0,77,0,28,22,40,48,8
7531,-4,87,0,44,0,42,43,2
7532,4,96,0,42,0,54,55,2
7533,1,83,0,46,17,37,37,0
7534,5,77,0,16,-2,22,62,40
7535,0,79,0,36,-23,41,43,2
7536,-4,80,0,54,8,27,26,0
7537,0,77,2,0,0,22,77,56
7538,0,93,6,26,5,55,67,12
7539,0,79,0,38,20,41,40,0
7540,0,83,-3,-40,0,4,125,120
7541,0,84,-4,54,0,30,30,0
7542,0,92,-6,44,0,37,48,12
7543,0,89,3,52,6,38,37,0
7544,5,80,0,44,20,36,36,0
7545,0,81,0,36,10,43,44,2
7546,0,81,4,54,0,27,27,0
7547,0,83,-2,46,-3,35,36,0
7548,0,98,0,52,3,42,46,4
7549,0,95,0,44,31,40,51,12
7550,-5,83,0,50,0,33,33,0
7551,-2,78,0,52,0,26,26,0
7552,0,97,0,44,-6,41,53,12
7553,0,79,0,42,29,39,38,0
7554,0,86,4,38,0,47,48,0
7555,-2,80,-2,38,0,41,41,0
7556,0,78,5,8,-24,23,70,48
7557,0,83,0,-32,43,4,117,112
7558,0,79,0,30,18,42,48,6
7559,-1,78,8,38,0,39,39,0
7560,0,76,-1,36,0,39,39,0
7561,0,95,0,18,9,58,77,20
7562,-2,96,0,54,3,40,42,2
7563,0,96,-6,42,0,54,55,0
7564,0,97,3,50,0,41,48,8
7565,0,77,-4,28,0,40,48,8
7566,5,81,0,42,0,39,40,2
7567,0,79,0,46,12,34,33,0
7568,0,75,0,20,-3,38,54,16
7569,0,96,1,44,4,41,52,12
7570,3,84,-1,52,-1,31,32,0
7571,2,79,0,44,0,34,35,0
7572,0,80,0,10,15,43,70,26
7573,0,76,0,18,-1,40,58,18
7574,0,80,-1,42,-5,37,39,2
7575,0,79,0,24,10,23,55,32
7576,0,84,5,-42,-13,4,128,124
7577,3,89,0,2,-2,3,86,84
7578,0,104,1,18,0,66,86,20
7579,1,75,0,38,22,37,36,0
7580,0,85,1,44,0,41,41,0
7581,0,104,0,70,-13,1,34,32
7582,0,79,-1,24,-3,23,55,32
7583,0,93,6,20,-20,37,72,34
7584,0,94,1,12,8,57,81,24
7585,-3,90,0,46,0,44,44,0
7586,0,77,3,34,-18,41,44,2
7587,5,79,0,50,0,29,30,0
7588,0,79,0,54,-28,23,24,2
7589,0,78,0,-4,4,42,83,42
7590,0,83,0,-2,29,46,85,40
7591,3,96,0,36,-19,58,60,2
7592,0,78,0,2,-11,42,75,34
7593,0,77,6,46,0,31,31,0
7594,4,97,0,42,3,41,56,14
7595,0,108,-1,72,4,1,35,34
7596,0,83,0,38,-2,42,44,2
7597,2,81,0,44,-1,36,37,2
7598,0,83,0,2,14,46,81,34
7599,-1,81,8,38,0,42,42,0
7600,0,93,0,46,12,48,47,0
7601,0,98,0,52,14,42,46,4
7602,-5,108,0,54,0,55,54,0
7603,1,77,-1,34,0,40,43,2
7604,3,102,0,46,6,57,56,0
7605,-1,86,0,52,0,35,35,0
7606,0,92,0,54,-9,36,38,2
7607,-5,92,3,54,-24,36,37,2
7608,4,98,3,46,0,42,51,10
7609,1,81,0,46,-17,33,35,2
7610,0,83,0,-46,-19,4,130,126
7611,0,81,0,36,-22,43,44,2
7612,0,82,6,-2,3,45,85,40
7613,-1,76,0,38,3,39,37,0
7614,0,76,0,26,21,39,50,12
7615,-1,83,2,34,0,46,49,4
7616,3,93,0,44,-4,48,50,2
7617,0,83,0,-46,-3,4,130,126
7618,0,103,-1,18,0,66,85,20
7619,4,93,0,46,0,47,47,0
7620,-4,78,0,46,0,30,32,2
7621,-5,78,0,46,0,32,32,0
7622,0,84,0,44,-26,38,40,2
7623,0,77,4,38,0,36,38,2
7624,0,83,-7,54,0,29,29,0
7625,0,86,0,-10,2,3,96,92
7626,0,104,-2,24,23,67,81,14
7627,0,103,0,30,31,66,72,6
7628,3,81,0,42,0,38,40,2
7629,0,82,0,46,23,37,35,0
7630,0,87,0,54,1,34,33,0
7631,0,108,1,60,0,46,49,2
7632,0,86,8,52,0,35,35,0
7633,-1,88,0,50,0,38,39,0
7634,0,91,0,54,-4,35,37,2
7635,-4,77,0,36,-24,39,41,2
7636,0,78,0,42,27,37,37,0
7637,0,88,0,46,6,42,41,0
7638,0,80,0,8,21,43,72,30
7639,0,86,2,46,9,41,40,0
7640,1,77,0,46,13,31,30,0
7641,0,96,0,52,5,40,44,4
7642,0,76,0,30,8,39,45,6
7643,0,78,0,2,31,41,75,34
7644,0,83,-1,44,-1,38,39,2
7645,6,81,0,-42,-22,4,125,122
7646,3,84,0,56,31,29,28,0
7647,0,77,0,36,1629,39,41,2
7648,0,76,-4,30,-8,39,45,6
7649,-2,78,0,38,-18,37,39,2
7650,0,103,-2,24,-5,66,80,14
7651,0,76,0,44,18,33,32,0
7652,2,87,0,54,-16,31,33,2
7653,0,78,0,16,-14,42,63,22
7654,5,77,3,38,0,37,39,2
7655,0,86,0,56,17,30,29,0
7656,4,79,0,20,-6,41,58,16
7657,0,76,0,34,-28,40,43,2
7658,0,77,0,2,-3,40,74,34
7659,0,81,0,44,5,37,37,0
7660,0,77,0,12,-3,22,65,42
7661,0,81,0,52,2,29,29,0
7662,0,96,0,54,-14,40,42,2
7663,-4,86,0,54,-6,31,32,2
7664,1,79,0,54,-16,24,25,2
7665,0,80,0,-4,8,25,85,60
7666,0,103,5,70,-21,1,33,32
7667,0,96,-7,46,1,40,50,10
7668,0,77,0,52,-6,25,26,2
7669,-5,101,0,50,0,52,52,0
7670,0,79,0,56,6,22,22,0
7671,0,86,5,46,21,41,40,0
7672,0,83,0,46,0,35,36,0
7673,-3,83,0,42,0,40,41,2
7674,-5,83,0,46,14,37,36,0
7675,0,95,-3,42,0,39,53,14
7676,1,80,0,50,20,31,31,0
7677,2,90,0,46,0,41,43,2
7678,2,81,3,-4,13,25,86,62
7679,3,83,-1,44,0,38,39,0
7680,4,106,1,70,0,1,36,34
7681,0,82,6,-14,2,26,97,70
7682,0,76,-1,38,0,35,37,2
7683,0,79,5,6,0,23,74,50
7684,1,107,2,72,1,1,35,34
7685,0,81,0,-18,-4,25,99,74
7686,0,77,-6,42,-14,34,35,2
7687,2,77,0,50,0,26,28,2
7688,0,80,0,38,-16,39,41,2
7689,0,82,0,56,1,26,25,0
7690,0,84,0,56,-6,25,27,2
7691,0,78,-2,20,0,42,57,16
7692,-3,111,0,50,0,61,62,0
7693,-1,81,0,50,0,30,32,2
7694,1,86,0,56,14,30,29,0
7695,0,85,-2,42,-2,43,44,0
7696,1,88,0,46,-3,39,41,2
7697,0,96,0,12,-4,59,83,24
7698,0,97,-1,26,0,60,71,12
7699,0,97,0,50,-28,41,48,6
7700,1,77,0,42,6,36,36,0
7701,0,92,0,36,-3,37,56,20
7702,-2,84,0,52,-30,31,32,2
7703,0,78,-1,42,0,37,37,0
7704,-27,76,0,20,0,39,55,16
7705,1,79,0,42,0,38,38,0
7706,1,86,-1,50,0,36,37,2
7707,3,81,1,54,0,27,27,0
7708,2,82,-5,46,7,36,35,0
7709,0,81,0,44,7,37,37,0
7710,0,85,0,46,15,40,39,0
7711,0,85,-3,46,0,37,39,2
7712,-2,76,0,46,0,30,30,0
7713,0,87,0,46,13,41,41,0
7714,-3,76,0,42,0,35,35,0
7715,0,76,7,28,1,39,48,8
7716,0,76,0,42,0,35,35,0
7717,-1,76,0,44,-15,31,32,2
7718,3,80,0,46,-6,31,34,2
7719,0,86,1,46,5,41,40,0
7720,0,90,0,38,2,52,51,0
7721,0,81,0,42,4,39,39,0
7722,1,80,0,44,11,36,36,0
7723,0,88,0,42,0,45,46,2
7724,-2,94,0,36,2,57,58,2
7725,1,88,0,0,-1,3,88,86
7726,0,80,-3,44,18,37,36,0
7727,0,75,0,26,30,38,49,12
7728,0,79,-1,42,2,38,37,0
7729,-4,88,-6,0,28,3,88,84
7730,0,77,0,-14,5,21,92,70
7731,-4,109,0,64,-1,44,45,0
7732,0,76,0,34,25,40,43,2
7733,0,76,0,18,11,39,58,18
7734,0,90,0,8,3,52,82,30
7735,0,77,0,36,529,39,41,2
7736,3,81,0,42,0,39,40,2
7737,-5,90,0,54,-14,34,35,2
7738,2,97,0,46,0,41,51,10
7739,-1,77,0,46,31,32,31,0
7740,2,84,3,-40,2,4,125,120
7741,0,77,0,-28,23,22,106,84
7742,0,78,0,-2,-30,42,81,40
7743,0,79,0,10,11,23,68,46
7744,0,113,0,64,0,48,48,0
7745,0,78,0,-2,-3,42,81,40
7746,3,95,0,46,-6,40,49,10
7747,0,88,0,42,9,48,47,0
7748,1,86,0,50,-4,35,37,2
7749,0,77,-1,36,2,40,41,0
7750,0,77,-3,-22,0,22,100,78
7751,0,81,-2,44,-3,36,37,2
7752,1029,75,-3,28,26,20,46,26
7753,0,78,0,10,-29,41,68,26
7754,2,79,0,38,-1,40,40,0
7755,0,81,2,42,0,39,39,0
7756,-3,108,-2,42,16,67,66,0
7757,0,106,0,28,-14,69,78,8
7758,0,106,0,42,1,65,65,0
7759,5,89,1,42,0,46,48,2
7760,-33,77,0,-2,0,34,79,46
7761,3,86,-1,44,-26,41,42,2
7762,0,82,0,-38,-21,26,121,94
7763,-1,84,0,50,4,36,35,0
7764,-5,86,0,56,0,29,30,0
7765,3,86,0,54,-13,30,32,2
7766,0,78,0,12,17,22,65,42
7767,-1,84,0,44,8,41,41,0
7768,1,82,-3,34,0,45,48,4
7769,1,87,0,44,-1,42,43,2
7770,0,83,0,56,31,27,26,0
7771,0,76,1,30,30,39,45,6
7772,0,86,-1,44,24,42,42,0
7773,0,95,0,38,6,40,57,16
7774,-2,84,0,52,0,33,32,0
7775,2,102,0,42,0,60,60,0
7776,0,83,-4,42,0,40,42,2
7777,0,79,-3,20,-6,43,59,16
7778,0,77,0,-22,22,41,101,60
7779,0,87,6,42,-13,44,46,2
7780,0,84,-6,-20,1,4,105,100
7781,0,80,1,38,22,43,41,0
7782,-4,79,0,42,0,37,38,2
7783,0,107,0,36,-8,69,71,2
7784,4,82,0,42,0,39,41,2
7785,0,89,8,42,0,47,48,2
7786,0,81,1,38,-7,40,42,2
7787,-1,86,0,54,0,30,32,2
7788,1,78,0,50,3,29,29,0
7789,4,86,-1,54,24,33,32,0
7790,0,80,-2,38,19,43,41,0
7791,0,97,0,20,-2,60,77,16
7792,5,86,0,44,10,43,42,0
7793,4,88,0,42,0,46,47,2
7794,-1,84,1,-36,0,5,121,116
7795,-4,79,0,44,0,36,35,0
7796,0,76,-2,44,7,32,32,0
7797,0,76,0,46,26,30,29,0
7798,-3,79,-5,-4,0,24,85,60
7799,0,77,0,54,18,25,23,0
7800,4,86,0,46,0,38,40,2
7801,4,80,0,52,0,27,28,2
7802,-4,84,0,56,-20,25,27,2
7803,-1,84,0,44,6,41,41,0
7804,0,77,-4,24,-21,40,54,14
7805,0,77,0,0,2,22,77,56
7806,0,87,0,46,-8,38,41,2
7807,-3,85,0,54,-8,30,31,2
7808,0,80,0,18,18,43,62,18
7809,-1,79,0,44,-12,33,35,2
7810,1,80,0,50,14,31,31,0
7811,0,81,0,42,6,39,39,0
7812,-4,76,1,44,0,32,32,0
7813,-1,82,0,46,-21,33,35,2
7814,0,86,-1,-4,4,3,92,88
7815,0,107,0,72,5,1,35,34
7816,1,77,0,50,0,28,28,0
7817,0,90,0,26,6,52,64,12
7818,3,102,0,46,5,57,56,0
7819,0,88,0,44,-27,42,44,2
7820,2,80,0,44,0,36,36,0
7821,0,83,0,-42,-34,4,127,124
7822,0,95,0,46,-2,47,49,2
7823,0,77,0,-22,-13,41,101,60
7824,2,99,0,50,0,42,49,8
7825,0,100,0,34,-30,64,67,4
7826,-3,87,2,52,-2,35,35,0
7827,0,82,0,42,-18,39,41,2
7828,0,80,0,20,6,43,59,16
7829,0,80,0,38,11,43,41,0
7830,0,86,-6,42,0,43,45,2
7831,1,90,1,46,-17,42,44,2
7832,4,79,8,54,0,24,24,0
7833,0,88,0,50,3,40,39,0
7834,2,76,0,38,27,38,37,0
7835,1,95,0,46,0,47,49,2
7836,0,76,-6,36,2,39,40,0
7837,3,81,0,54,2,27,26,0
7838,0,83,2,50,0,33,33,0
7839,0,80,0,52,-19,27,28,2
7840,-2,82,0,44,21,39,38,0
7841,1,82,0,42,14,41,41,0
7842,0,86,0,-6,-2,3,94,90
7843,0,76,0,42,-4,32,35,2
7844,-1,79,-3,18,-7,23,61,38
7845,0,76,0,24,-16,40,53,14
7846,0,88,2,0,0,3,88,84
7847,0,77,0,-18,-10,21,95,74
7848,1,103,1,70,-6,1,33,32
7849,0,103,0,26,10,66,77,12
7850,0,81,0,24,-27,44,57,14
7851,0,78,1,0,12,22,78,56
7852,2,84,0,-14,0,3,99,96
7853,0,79,0,38,-20,38,40,2
7854,0,85,0,54,-10,29,31,2
7855,1,96,0,52,-4,40,44,4
7856,0,87,2,38,-10,46,48,2
7857,0,81,8,56,0,24,24,0
7858,-1,81,-5,56,-6,24,24,0
7859,-5,102,0,52,-1,49,50,0
7860,1,75,0,-42,-9,4,119,114
7861,-1,79,0,6,0,23,74,50
7862,3,88,0,50,8,39,39,0
7863,3,85,0,50,1,36,36,0
7864,0,76,0,-20,10,21,97,76
7865,3,83,0,-42,0,4,126,122
7866,0,87,0,52,1,36,35,0
7867,0,79,-1,10,-5,43,69,26
7868,0,79,0,8,8,42,71,30
7869,-1,99,0,46,-21,43,52,8
7870,0,93,1,20,-3,37,72,34
7871,-2,82,-6,46,-10,34,35,0
7872,1,81,0,44,-26,35,37,2
7873,0,95,-1,44,13,40,51,12
7874,-1,109,3,36,0,72,73,0
7875,0,81,0,42,-30,37,40,2
7876,0,77,0,52,-2,25,26,2
7877,1,76,0,34,0,38,42,4
7878,0,86,0,52,7,35,35,0
7879,0,79,0,26,0,23,53,30
7880,0,80,0,38,-1,40,41,2
7881,0,77,0,0,2,21,77,56
7882,0,102,1,42,0,60,61,0
7883,2,94,0,36,0,56,58,2
7884,0,82,-2,36,-2,45,46,2
7885,0,76,0,36,26,39,39,0
7886,-2,87,0,46,0,41,41,0
7887,0,82,-2,46,0,34,35,2
7888,1,76,0,34,-20,39,43,4
7889,0,78,0,16,-15,23,63,40
7890,2,75,0,42,8,34,34,0
7891,0,102,-1,72,18,1,30,30
7892,0,79,0,28,6,42,50,8
7893,3,95,0,52,0,39,44,4
7894,-2,100,0,44,0,55,56,2
7895,0,84,0,54,22,32,30,0
7896,2,88,0,52,-2,35,36,0
7897,-2,87,0,38,0,47,48,2
7898,0,77,-3,38,0,37,38,2
7899,1,81,0,46,0,35,34,0
7900,0,84,0,54,-1,29,30,2
7901,0,79,0,26,-18,43,54,10
7902,-1,87,0,50,-7,36,38,2
7903,0,81,0,-2,8,44,84,40
7904,0,95,0,44,-8,40,51,12
7905,-5,86,0,50,0,36,37,0
7906,0,77,0,20,30,40,57,16
7907,-4,82,0,42,8,41,41,0
7908,0,106,0,34,31,69,73,4
7909,-5,81,-5,44,-21,36,37,2
7910,0,104,0,18,-14,67,86,18
7911,-5,89,8,42,0,48,48,0
7912,0,78,0,8,9,22,70,48
7913,-1,79,0,18,10,42,61,18
7914,4,84,0,50,0,33,35,2
7915,0,92,0,50,-17,36,43,6
7916,-4,111,0,50,0,62,62,0
7917,5,76,0,44,26,32,32,0
7918,-4,86,0,46,-4,38,40,2
7919,0,77,0,20,16,40,57,16
7920,0,80,4,8,12,43,72,28
7921,0,88,0,6,13,3,83,80
7922,0,83,0,30,7,46,52,6
7923,-1,80,5,24,0,43,57,14
7924,1,108,8,70,0,1,38,36
7925,-1,80,0,20,0,43,59,16
7926,2,81,0,54,-6,25,27,2
7927,0,96,-4,42,0,54,55,0
7928,-4,78,-6,46,0,32,32,0
7929,0,92,0,50,31,37,43,6
7930,0,79,-5,42,0,36,37,2
7931,0,104,0,18,-14,67,86,20
7932,-3,86,0,44,17,43,42,0
7933,-1,88,0,46,3,42,41,0
7934,0,98,0,28,-5,61,70,8
7935,0,81,-3,34,0,45,48,2
7936,0,88,-2,46,-9,42,41,0
7937,2,93,0,42,10,52,52,0
7938,3,88,0,54,0,33,33,0
7939,1,87,1,46,3,41,41,0
7940,0,78,0,50,0,27,29,2
7941,0,77,0,24,-1,22,54,32
7942,2,102,0,50,1,53,53,0
7943,-1,97,0,50,0,41,48,6
7944,-2,90,-3,46,0,43,43,0
7945,0,83,0,6,0,47,78,32
7946,2,85,3,46,0,38,39,0
7947,-2,77,0,52,0,25,26,0
7948,1,92,0,54,-23,36,38,2
7949,0,78,1,12,-17,23,65,42
7950,-3,81,0,38,-13,41,43,2
7951,1,86,0,42,0,43,44,2
7952,3,84,0,50,0,35,35,0
7953,0,103,0,20,25,66,82,16
7954,0,83,3,38,-5,42,44,2
7955,3,87,0,50,0,37,38,2
7956,0,80,0,44,18,37,36,0
7957,0,76,0,26,-4,39,50,12
7958,-1,88,0,46,-4,39,41,2
7959,0,82,2,-14,21,26,97,70
7960,0,84,0,54,2,31,30,0
7961,0,82,-2,42,0,40,41,0
7962,0,76,3,38,0,37,37,0
7963,-1,79,0,24,9,42,55,14
7964,0,78,0,20,-7,42,57,16
7965,0,79,0,36,20,41,43,2
7966,3,77,2,46,0,30,31,2
7967,1,81,4,44,22,37,37,0
7968,4,80,-1,56,0,22,23,0
7969,5,81,2,54,0,27,27,0
7970,0,107,2,44,-1,62,63,2
7971,5,84,0,52,19,33,32,0
7972,-37,79,0,0,0,29,79,50
7973,0,82,0,36,-12,45,46,2
7974,-4,92,0,54,0,36,38,2
7975,-1,86,-3,44,0,42,42,0
7976,0,77,0,-18,2,21,95,74
7977,0,79,-3,10,0,42,68,26
7978,-1,84,0,54,0,28,30,2
7979,2,76,0,46,0,30,30,0
7980,0,97,0,12,8,59,84,24
7981,0,81,2,34,0,43,47,4
7982,-1,77,0,46,0,31,31,0
7983,-1,83,7,54,0,29,29,0
7984,-2,81,0,38,-16,41,43,2
7985,0,78,0,6,-3,42,73,32
7986,-3,85,0,42,0,43,44,2
7987,0,77,-2,0,0,22,77,56
7988,0,104,-1,28,0,67,76,8
7989,0,76,-2,36,0,39,40,2
7990,0,107,0,36,-1,69,71,2
7991,5,83,0,50,0,34,34,0
7992,0,76,6,20,0,40,55,16
7993,0,95,5,46,-28,47,49,2
7994,-1,83,-8,46,27,37,37,0
7995,-4,84,1,50,0,35,35,0
7996,0,87,3,50,-7,36,38,2
7997,0,79,-3,52,0,28,28,0
7998,3,86,0,46,0,37,39,2
7999,1,108,0,60,5,49,49,0
8000,-1,79,0,46,9,33,32,0
8001,1,86,0,36,0,49,50,2
8002,0,82,0,52,-10,29,30,2
8003,0,80,-2,20,-6,25,59,34
8004,0,77,0,8,15,40,70,30
8005,0,77,3,44,18,34,34,0
8006,3,113,0,64,0,47,48,0
8007,-3,86,-4,-4,0,3,92,88
8008,-3,108,0,46,0,60,61,0
8009,-1,81,0,42,14,41,40,0
8010,0,81,3,38,0,43,43,0
8011,0,77,0,30,2,40,46,6
8012,0,86,0,42,-17,42,44,2
8013,2,81,0,52,-3,28,30,2
8014,3,88,0,38,-18,47,50,2
8015,4,79,0,36,0,41,43,2
8016,-1,77,-3,-4,228,21,82,60
8017,-5,78,1,50,1,29,29,0
8018,0,82,0,44,-25,36,38,2
8019,0,77,-6,12,-4,22,65,42
8020,-4,86,0,52,0,35,35,0
8021,0,78,0,46,10,33,32,0
8022,-3,88,0,38,0,47,49,2
8023,0,76,-7,38,0,38,37,0
8024,0,86,0,-6,-22,3,94,90
8025,0,95,0,52,8,40,44,4
8026,0,91,0,54,-27,35,37,2
8027,-3,79,3,0,0,42,79,36
8028,0,78,0,54,-3,23,24,2
8029,0,81,0,16,3,44,65,22
8030,2,94,0,34,0,56,61,4
8031,0,85,0,50,-20,34,36,2
8032,0,78,-6,46,4,32,32,0
8033,0,97,-3,42,0,42,56,14
8034,-1,86,0,54,13,33,32,0
8035,0,82,4,20,0,45,61,16
8036,0,85,0,-6,11,3,93,90
8037,0,81,3,54,0,26,26,0
8038,0,86,-5,44,4,42,42,0
8039,0,77,-4,16,0,21,61,40
8040,0,97,4,30,0,60,66,6
8041,0,77,0,18,9,22,59,38
8042,0,97,0,44,22,41,53,12
8043,0,77,0,24,-8,21,54,32
8044,0,81,0,44,7,38,37,0
8045,0,79,2,46,-11,30,32,2
8046,-1,79,-5,20,-10,43,59,16
8047,3,79,0,38,0,39,40,0
8048,1,79,3,52,0,27,27,0
8049,0,103,1,72,28,1,31,30
8050,0,85,0,46,-3,36,39,2
8051,0,88,0,50,9,39,39,0
8052,1,86,-3,42,-5,44,44,0
8053,2,77,0,-4,0,21,82,62
8054,0,88,-1,38,0,48,50,2
8055,5,81,3,44,0,37,37,0
8056,-5,81,0,44,0,38,37,0
8057,0,93,0,28,25,55,64,8
8058,0,76,-1,28,6,39,47,8
8059,0,86,-2,52,4,35,35,0
8060,0,77,-1,-4,16,21,82,60
8061,2,81,0,36,-26,43,44,2
8062,0,77,0,36,31,40,41,2
8063,0,81,0,52,14,30,30,0
8064,4,102,0,42,0,60,60,0
8065,0,80,0,20,-11,43,59,16
8066,-3,83,0,44,0,39,39,0
8067,0,81,-7,44,0,36,37,2
8068,5,81,6,54,0,25,26,2
